TaskID,StartTime,TaskFileSize,TaskOutputFileSize,TaskFileLength,UserLatitude,UserLongitude,DistanceFromDataCenter,DataCenterCpuCost,DataCenterRamCost,DataCenterStorageCost,DataCenterBwCost,DataCenterTotalLoad,NetworkDelay,CET,ObjectiveFunction,DataCenterID
54,1.5544029672170379,100,12,37,76.46523399751123,103.13812608245769,3660.0,18.0,5.0,1.0,6.0,17989.0,0.59,1112.0,13037.28,5
34,1.3902467281699207,93,13,72,27.425975128033144,-37.30712554539625,11349.0,19.0,3.0,10.0,10.0,18050.0,0.77,1339.0,13170.83,4
53,1.7549716913152391,46,10,11,-66.44038237525812,5.911104350354435,15435.0,10.0,3.0,6.0,8.0,18020.0,0.18,566.0,12840.45,3
49,1.720246728169921,48,12,41,52.96080125561522,-161.73754250695842,11880.0,19.0,3.0,10.0,10.0,18050.0,0.58,744.0,12932.77,4
37,1.644971691315239,72,20,56,53.18379357218373,-100.01217436305296,8179.0,10.0,3.0,6.0,8.0,18020.0,5.6,912.0,12980.48,3
32,1.5544029672170379,71,17,72,35.20270073209815,91.96694964702067,2235.0,18.0,5.0,1.0,6.0,17989.0,1.38,798.0,12911.91,5
57,1.950499892726883,43,10,16,61.98595914828525,-10.784032818423242,15145.0,19.0,3.0,10.0,10.0,18050.0,0.23,659.0,12898.67,4
42,1.6102467281699209,34,14,82,6.667214449498033,176.5032211653779,8894.0,19.0,3.0,10.0,10.0,18050.0,4.1,582.0,12869.03,4
50,1.7549716913152391,46,13,81,0.846445423871657,-23.519623427317498,12457.0,10.0,3.0,6.0,8.0,18020.0,3.86,584.0,12848.76,3
63,1.774402967217038,71,15,78,-64.81327994287352,58.57882710404999,12411.0,18.0,5.0,1.0,6.0,17989.0,1.24,796.0,12911.07,5
51,1.664402967217038,41,19,79,57.30017759477775,-133.0998014413142,8284.0,18.0,5.0,1.0,6.0,17989.0,1.11,470.0,12780.63,5
60,2.0604998927268827,25,19,35,-33.645569963371415,-81.67444588909909,3184.0,19.0,3.0,10.0,10.0,18050.0,1.75,515.0,12841.53,4
72,2.151526254888271,45,11,15,10.597902514608123,-5.3807561620682804,8021.0,18.0,5.0,1.0,6.0,17989.0,0.24,506.0,12794.77,5
48,2.01066705555365,25,20,40,-22.55711341120714,-169.02080943527838,11698.0,10.0,3.0,6.0,8.0,18020.0,4.0,395.0,12773.2,3
59,2.0604998927268827,84,17,41,9.470126398521984,-12.04702578740401,11806.0,19.0,3.0,10.0,10.0,18050.0,0.58,1262.0,13139.97,4
66,2.151526254888271,29,15,39,-12.654319567731022,-46.17015215915299,13002.0,18.0,5.0,1.0,6.0,17989.0,0.55,334.0,12726.06,5
56,1.8649716913152392,71,14,97,39.56697440237477,-75.90355680483813,9919.0,10.0,3.0,6.0,8.0,18020.0,1.59,865.0,12960.48,3
55,2.2723814126697315,91,17,14,-29.86777171050504,-110.75431700615724,16257.0,10.0,3.0,6.0,8.0,18020.0,1.4,1103.0,13055.62,3
52,1.840499892726883,76,14,100,88.67490685634334,-102.27966610866937,15019.0,19.0,3.0,10.0,10.0,18050.0,1.08,1128.0,13086.52,4
47,2.041526254888271,45,12,68,42.074574443223014,79.62771270512673,922.0,18.0,5.0,1.0,6.0,17989.0,1.31,507.0,12795.49,5
64,2.1333085649876122,99,14,86,43.789839430338986,113.16745423967518,1045.0,10.0,3.0,6.0,8.0,18020.0,4.1,1173.0,13084.43,3
62,2.3537459660253117,61,15,45,-27.40064769417286,-40.29355507324934,6755.0,19.0,3.0,10.0,10.0,18050.0,0.63,943.0,13012.39,4
74,2.261526254888271,17,10,58,-74.69327261572062,1.7944864115009693,14358.0,18.0,5.0,1.0,6.0,17989.0,0.92,197.0,12671.38,5
61,2.3823814126697314,72,17,35,-32.8350557459442,34.95071994673546,11551.0,10.0,3.0,6.0,8.0,18020.0,3.5,894.0,12972.65,3
70,2.6032632369972064,67,10,10,-29.453820144100582,128.10985887749536,9435.0,19.0,3.0,10.0,10.0,18050.0,0.14,971.0,13023.44,4
65,2.243745966025312,51,14,76,69.41718089200666,-47.0720709658344,14018.0,19.0,3.0,10.0,10.0,18050.0,3.8,803.0,12957.34,4
69,2.3715262548882707,96,17,54,67.51540736935007,-21.474165697451923,5380.0,18.0,5.0,1.0,6.0,17989.0,0.76,1073.0,13021.73,5
71,2.3823814126697314,39,20,53,50.83790305418711,-111.4745188672595,8166.0,10.0,3.0,6.0,8.0,18020.0,0.87,549.0,12833.86,3
89,2.6116632411896403,72,13,51,66.46505382649687,11.64393040807164,3994.0,18.0,5.0,1.0,6.0,17989.0,0.81,805.0,12914.54,5
68,2.4676700166582233,66,10,63,86.26332476203251,-49.71421498386917,14981.0,19.0,3.0,10.0,10.0,18050.0,0.68,958.0,13018.4,4
79,2.5380417900282217,90,12,61,-34.855275420910004,-36.486158168108716,16426.0,10.0,3.0,6.0,8.0,18020.0,2.9,1062.0,13039.67,3
73,2.7132632369972063,54,20,41,-24.645464094644154,40.08236376052153,11747.0,19.0,3.0,10.0,10.0,18050.0,0.58,902.0,12995.97,4
82,2.7580417900282215,77,20,37,-13.207303721216704,9.161777824901066,11526.0,10.0,3.0,6.0,8.0,18020.0,0.61,967.0,13000.98,3
80,2.72166324118964,75,17,53,77.99117499019692,56.55010443087414,3551.0,18.0,5.0,1.0,6.0,17989.0,0.75,842.0,12929.33,5
78,2.7132632369972063,15,14,67,54.40486050129559,-46.679838036293205,12938.0,19.0,3.0,10.0,10.0,18050.0,3.35,335.0,12770.01,4
75,2.8651619711744214,19,20,32,60.26968231877274,168.97737579242425,13659.0,19.0,3.0,10.0,10.0,18050.0,0.34,447.0,12813.9,4
91,2.9859130617208676,86,12,14,-25.861619791944577,-179.97060245290652,13572.0,18.0,5.0,1.0,6.0,17989.0,0.2,958.0,12975.56,5
67,2.6480417900282216,11,12,72,-54.39237614069011,-2.4646947867555298,15324.0,10.0,3.0,6.0,8.0,18020.0,7.2,193.0,12693.36,3
81,2.9751619711744213,11,18,22,-79.8746246496721,-36.929349832388226,4734.0,19.0,3.0,10.0,10.0,18050.0,0.31,323.0,12764.29,4
94,3.085161971174421,82,14,10,-7.456527251580127,157.08037347338797,9203.0,19.0,3.0,10.0,10.0,18050.0,0.5,1206.0,13117.55,4
58,2.5016632411896405,30,11,99,-48.958229806884695,-113.28954702479315,19655.0,18.0,5.0,1.0,6.0,17989.0,1.9,341.0,12729.27,5
92,2.9780417900282212,11,13,42,-50.864905372372476,-114.0226117904725,17344.0,10.0,3.0,6.0,8.0,18020.0,0.69,199.0,12693.81,3
88,2.8680417900282213,28,16,58,0.5676062702870297,5.317045320200265,10604.0,10.0,3.0,6.0,8.0,18020.0,2.76,404.0,12776.43,3
84,3.085161971174421,64,15,23,-13.966863492393628,55.33933830158301,13245.0,19.0,3.0,10.0,10.0,18050.0,0.25,982.0,13027.88,4
96,2.8502346697610688,47,11,97,-35.01688696007945,-89.36020862176227,17856.0,18.0,5.0,1.0,6.0,17989.0,1.54,528.0,12803.96,5
93,3.0959130617208674,82,11,29,71.28949145888154,-5.555125162234191,4675.0,18.0,5.0,1.0,6.0,17989.0,0.41,913.0,12957.62,5
104,3.2337371542666316,13,15,23,-45.82093356749946,-0.9836680442257091,14741.0,10.0,3.0,6.0,8.0,18020.0,1.1,233.0,12707.53,3
115,3.315913061720867,20,16,24,46.437447693072016,-107.74848701269134,9682.0,18.0,5.0,1.0,6.0,17989.0,0.38,236.0,12686.81,5
101,3.315913061720867,40,17,13,69.50782770606963,-109.31760931053964,7119.0,18.0,5.0,1.0,6.0,17989.0,0.18,457.0,12775.15,5
95,3.195161971174421,63,18,47,37.80747514723693,1.2690456015926088,14859.0,19.0,3.0,10.0,10.0,18050.0,2.35,999.0,13035.31,4
76,3.1237371542666317,46,12,48,69.48209496785248,29.620335937439023,4235.0,10.0,3.0,6.0,8.0,18020.0,4.8,578.0,12846.64,3
77,3.2059130617208673,61,20,36,28.184992609499503,-140.22324010235633,11182.0,18.0,5.0,1.0,6.0,17989.0,0.69,691.0,12868.91,5
90,3.305161971174421,23,20,30,51.993056341523584,-75.58667664144728,11583.0,19.0,3.0,10.0,10.0,18050.0,0.32,499.0,12834.7,4
107,3.3437371542666314,12,19,40,-18.685211826593488,-87.07244989596464,16253.0,10.0,3.0,6.0,8.0,18020.0,1.9,246.0,12712.97,3
103,3.4360520235304417,58,16,44,-27.916498622824257,-115.34005943115135,2051.0,19.0,3.0,10.0,10.0,18050.0,2.2,914.0,13001.26,4
99,3.2337371542666316,55,12,78,-45.82091580831456,113.79250072596096,10827.0,10.0,3.0,6.0,8.0,18020.0,1.28,677.0,12885.18,3
86,3.4537371542666313,76,19,24,85.86230092505721,45.87941900907097,4088.0,10.0,3.0,6.0,8.0,18020.0,2.4,950.0,12994.72,3
114,3.563737154266631,76,12,12,-12.472772813968433,5.576850899267015,11712.0,10.0,3.0,6.0,8.0,18020.0,0.57,908.0,12977.37,3
108,3.425913061720867,74,11,58,48.95756896233672,40.24066452239387,2213.0,18.0,5.0,1.0,6.0,17989.0,0.82,825.0,12922.55,5
85,3.195161971174421,65,15,98,56.82203216775298,132.33243894876756,15388.0,19.0,3.0,10.0,10.0,18050.0,1.38,995.0,13033.41,4
87,3.673737154266631,65,18,20,-35.13882242596579,9.88707373284953,13277.0,10.0,3.0,6.0,8.0,18020.0,2.0,823.0,12943.8,3
122,3.425913061720867,99,11,70,25.473956301803113,-4.77970914318891,6837.0,18.0,5.0,1.0,6.0,17989.0,1.11,1100.0,13032.63,5
113,3.66123526960374,100,14,38,-27.577516537638928,144.6945848142554,8516.0,19.0,3.0,10.0,10.0,18050.0,1.9,1440.0,13211.57,4
98,3.5460520235304416,73,14,38,44.32319901459246,-124.35749964499412,10120.0,19.0,3.0,10.0,10.0,18050.0,0.41,1089.0,13070.72,4
111,3.673737154266631,79,11,34,70.476821583288,2.2327885376107304,5156.0,10.0,3.0,6.0,8.0,18020.0,0.56,935.0,12988.17,3
112,3.716817584333932,46,16,42,31.31847791106162,-176.5497530484257,9109.0,18.0,5.0,1.0,6.0,17989.0,0.59,522.0,12801.28,5
116,3.673737154266631,72,12,73,-52.073446166368086,56.90339629536709,12326.0,10.0,3.0,6.0,8.0,18020.0,3.48,864.0,12960.64,3
132,3.826817584333932,90,14,46,35.8963809829268,117.23377389990037,4074.0,18.0,5.0,1.0,6.0,17989.0,0.73,1004.0,12994.12,5
97,3.806187485392459,98,12,42,70.05413796051243,91.6600233594641,2198.0,10.0,3.0,6.0,8.0,18020.0,4.2,1150.0,13075.26,3
137,4.046817584333931,30,18,12,-2.4215020111111727,149.88443142210144,9448.0,18.0,5.0,1.0,6.0,17989.0,0.19,348.0,12731.56,5
83,3.535913061720867,51,15,85,-30.01491510436381,9.470337972924852,10436.0,18.0,5.0,1.0,6.0,17989.0,1.63,576.0,12823.19,5
100,3.8812352696037395,48,14,46,47.35041673900906,-41.088402975066856,12681.0,19.0,3.0,10.0,10.0,18050.0,0.49,764.0,12940.75,4
124,3.916187485392459,99,17,56,-45.93854900694064,-39.631299381545915,17348.0,10.0,3.0,6.0,8.0,18020.0,0.92,1191.0,13090.68,3
139,4.156817584333931,89,19,23,-34.96174617743764,-38.33955078976885,14035.0,18.0,5.0,1.0,6.0,17989.0,0.37,998.0,12991.61,5
119,3.936817584333932,84,15,64,-39.543769241906396,-106.80466159236462,19197.0,18.0,5.0,1.0,6.0,17989.0,0.9,939.0,12968.17,5
106,3.7712352696037397,100,17,84,26.18119211173449,137.1815655472153,13363.0,19.0,3.0,10.0,10.0,18050.0,1.18,1470.0,13223.35,4
120,3.8812352696037395,17,19,57,81.74100659899023,76.21350035168871,16058.0,19.0,3.0,10.0,10.0,18050.0,2.85,411.0,12800.26,4
105,4.136187485392458,74,12,31,77.09372290591,161.64492292515575,3699.0,10.0,3.0,6.0,8.0,18020.0,3.1,886.0,12969.33,3
126,4.282374510110068,67,15,23,-79.70094042101996,58.025153831510636,5991.0,19.0,3.0,10.0,10.0,18050.0,1.15,1021.0,13043.75,4
127,4.026187485392459,85,18,73,24.157828268759218,-170.67171684314678,7580.0,10.0,3.0,6.0,8.0,18020.0,3.48,1043.0,13032.24,3
110,4.172374510110068,78,19,41,85.02206983512394,-65.57258981590051,14793.0,19.0,3.0,10.0,10.0,18050.0,0.44,1204.0,13116.73,4
130,4.246187485392458,100,11,72,35.72519597817298,-114.87067486323667,9606.0,10.0,3.0,6.0,8.0,18020.0,1.18,1166.0,13080.75,3
143,4.26681758433393,27,13,77,17.80816595272833,-76.88671886717796,12124.0,18.0,5.0,1.0,6.0,17989.0,1.22,310.0,12716.67,5
123,4.282374510110068,63,17,77,-78.96511652034818,-29.16623107828994,4899.0,19.0,3.0,10.0,10.0,18050.0,1.08,989.0,13030.92,4
109,4.356187485392457,98,11,49,-10.37369308436287,-155.02255194338926,11625.0,10.0,3.0,6.0,8.0,18020.0,4.9,1144.0,13073.07,3
142,4.466187485392457,48,13,50,-61.91172742584789,-29.916160206895967,17063.0,10.0,3.0,6.0,8.0,18020.0,2.38,606.0,12857.11,3
129,4.26681758433393,36,12,84,50.75360200554752,-165.81542171569677,7964.0,18.0,5.0,1.0,6.0,17989.0,1.18,408.0,12755.85,5
102,4.156817584333931,56,10,97,2.9865866030363293,38.63996960068988,5693.0,18.0,5.0,1.0,6.0,17989.0,1.87,626.0,12843.26,5
131,4.4027933582776075,59,20,93,-78.97439100094505,-139.54712752957067,3758.0,19.0,3.0,10.0,10.0,18050.0,4.65,967.0,13023.2,4
149,4.726446552749969,81,12,44,69.38123490068614,103.48162090442537,2019.0,10.0,3.0,6.0,8.0,18020.0,2.1,963.0,12999.83,3
140,4.743484251000596,64,16,24,-34.00192536304633,74.25615706131993,8958.0,18.0,5.0,1.0,6.0,17989.0,0.34,720.0,12880.4,5
117,4.512793358277607,15,15,61,-29.557982383013545,-71.44971063468336,4228.0,19.0,3.0,10.0,10.0,18050.0,0.66,345.0,12773.2,4
145,4.616446552749969,47,19,88,-13.07735309628913,-39.03211000153456,14665.0,10.0,3.0,6.0,8.0,18020.0,1.44,631.0,12866.83,3
159,4.6334842510005965,92,19,81,-14.839309454250298,81.24655099088068,6912.0,18.0,5.0,1.0,6.0,17989.0,1.29,1031.0,13005.09,5
147,4.963484251000595,29,19,16,80.11475479178281,10.370541842226771,4364.0,18.0,5.0,1.0,6.0,17989.0,0.23,338.0,12727.57,5
136,4.716183188786082,51,17,54,27.245571454147452,-45.05933803842993,10818.0,19.0,3.0,10.0,10.0,18050.0,0.76,833.0,12968.43,4
118,4.853484251000595,85,12,43,64.81571453018421,-42.42805169445427,6333.0,18.0,5.0,1.0,6.0,17989.0,0.83,947.0,12971.35,5
153,5.068708748468024,62,15,27,46.17558138916121,113.94754339926703,884.0,10.0,3.0,6.0,8.0,18020.0,0.44,772.0,12922.93,3
138,5.108958057896029,24,11,30,-76.60276569098855,-115.4554101446322,3362.0,19.0,3.0,10.0,10.0,18050.0,0.42,422.0,12803.93,4
148,5.073484251000594,86,14,24,-44.21641481109046,-126.88443160846663,18691.0,18.0,5.0,1.0,6.0,17989.0,0.34,960.0,12976.4,5
121,4.726446552749969,54,10,89,-73.92336306938356,-76.79545269966502,17490.0,10.0,3.0,6.0,8.0,18020.0,8.9,654.0,12878.27,3
144,4.88895805789603,85,14,91,46.68608329223579,-147.44612343628748,10802.0,19.0,3.0,10.0,10.0,18050.0,4.55,1245.0,13134.37,4
171,5.073484251000594,23,20,58,87.47183499047873,-68.131012096977,5052.0,18.0,5.0,1.0,6.0,17989.0,0.92,273.0,12701.78,5
154,4.933993722561289,28,20,90,-25.800711514552688,-116.47945508659218,15549.0,10.0,3.0,6.0,8.0,18020.0,4.29,428.0,12786.49,3
150,5.278449583319757,99,17,21,84.48155067220873,122.05883545112482,15467.0,19.0,3.0,10.0,10.0,18050.0,0.3,1457.0,13217.89,4
161,5.3884495833197565,11,14,14,-18.084497574862638,-162.78577448429093,5326.0,19.0,3.0,10.0,10.0,18050.0,0.7,283.0,12748.41,4
177,5.4034842510005925,52,20,31,41.14882042198724,-55.30809000739164,8861.0,18.0,5.0,1.0,6.0,17989.0,0.49,592.0,12829.25,5
128,4.998958057896029,51,13,92,31.771988498226236,8.510827105657597,15037.0,19.0,3.0,10.0,10.0,18050.0,0.99,793.0,12952.5,4
133,5.318605121525018,75,10,47,-21.21120691649415,88.11744411636784,8214.0,10.0,3.0,6.0,8.0,18020.0,4.7,885.0,12969.41,3
185,5.5511032986196405,51,20,13,0.0739517302392585,-142.758290012645,13947.0,18.0,5.0,1.0,6.0,17989.0,0.21,581.0,12824.76,5
160,5.208605121525019,70,16,96,-62.587986044584056,-69.2559334265068,18699.0,10.0,3.0,6.0,8.0,18020.0,1.57,866.0,12960.87,3
164,5.498449583319756,85,12,50,-44.82461819417558,70.35180000428883,9858.0,19.0,3.0,10.0,10.0,18050.0,2.5,1225.0,13125.75,4
125,5.183484251000594,91,14,77,14.489768335943907,179.99153892855423,10320.0,18.0,5.0,1.0,6.0,17989.0,1.48,1015.0,12998.74,5
156,5.293484251000593,20,16,85,35.19001157502869,174.66221931563769,8244.0,18.0,5.0,1.0,6.0,17989.0,1.2,236.0,12687.06,5
152,5.498449583319756,60,16,54,-78.81713384130386,-146.82478698950933,3832.0,19.0,3.0,10.0,10.0,18050.0,0.76,940.0,13011.23,4
170,5.428605121525018,71,18,94,23.751406755639294,87.65423448231064,3383.0,10.0,3.0,6.0,8.0,18020.0,4.48,889.0,12970.94,3
184,5.8693560899118715,23,12,23,16.643068439884246,-101.64778259672603,12047.0,10.0,3.0,6.0,8.0,18020.0,1.1,325.0,12744.33,3
141,5.608449583319755,77,19,60,44.66676009141011,76.49921879623707,19054.0,19.0,3.0,10.0,10.0,18050.0,0.65,1191.0,13111.6,4
186,5.66110329861964,98,17,76,70.8187391898459,141.26817673374535,4541.0,18.0,5.0,1.0,6.0,17989.0,1.21,1095.0,13030.66,5
175,5.737280618213759,91,11,51,-72.19631422115644,-23.029924572805783,16593.0,10.0,3.0,6.0,8.0,18020.0,0.84,1067.0,13041.05,3
134,5.771103298619639,62,12,57,43.82488636720481,-26.127837199539954,7027.0,18.0,5.0,1.0,6.0,17989.0,1.1,694.0,12870.23,5
169,5.755046441958499,22,12,86,40.1921119118565,73.08838444193213,19033.0,19.0,3.0,10.0,10.0,18050.0,4.3,406.0,12798.69,4
200,6.018722346238687,28,17,45,61.96583836770111,-131.85040128683573,7804.0,18.0,5.0,1.0,6.0,17989.0,0.71,325.0,12722.51,5
165,5.771103298619639,22,12,92,40.36336298142706,-138.75729259636964,9953.0,18.0,5.0,1.0,6.0,17989.0,1.3,254.0,12694.29,5
135,5.627280618213759,87,10,98,38.126612660789704,153.35879869653115,4033.0,10.0,3.0,6.0,8.0,18020.0,9.8,1017.0,13023.74,3
146,6.15570864760855,66,10,27,-28.89500816415972,56.83854456456655,8480.0,18.0,5.0,1.0,6.0,17989.0,0.52,736.0,12886.86,5
189,5.979356089911871,99,19,74,57.09934657135659,109.81204260780999,734.0,10.0,3.0,6.0,8.0,18020.0,3.52,1203.0,13096.26,3
155,5.9852996065154604,18,18,68,-23.513542443971488,138.53272193919173,9268.0,19.0,3.0,10.0,10.0,18050.0,0.73,414.0,12800.82,4
206,6.265708647608549,80,15,28,-87.92965076192883,154.2382727747554,15147.0,18.0,5.0,1.0,6.0,17989.0,0.44,895.0,12950.43,5
182,6.08935608991187,64,12,63,56.37462809079548,-170.85810437743544,5223.0,10.0,3.0,6.0,8.0,18020.0,1.03,776.0,12924.71,3
199,6.384786553488029,37,19,16,2.6095241916083864,-167.3920069952512,9641.0,10.0,3.0,6.0,8.0,18020.0,0.76,521.0,12822.63,3
157,5.865046441958499,34,16,100,76.49725057637525,166.69175628991871,14680.0,19.0,3.0,10.0,10.0,18050.0,1.41,602.0,12876.22,4
162,6.414055653967247,37,20,16,-84.85297603405846,-90.01377225710955,4341.0,19.0,3.0,10.0,10.0,18050.0,0.17,681.0,12907.45,4
181,6.265708647608549,73,10,66,-73.17939702942394,24.84762003324937,13739.0,18.0,5.0,1.0,6.0,17989.0,0.93,813.0,12917.78,5
183,6.205194894473576,92,18,82,-57.31281073262226,71.47900826398634,8468.0,19.0,3.0,10.0,10.0,18050.0,4.1,1376.0,13186.63,4
205,6.494786553488028,38,11,40,36.05038619301551,43.66174492104955,5026.0,10.0,3.0,6.0,8.0,18020.0,1.9,484.0,12808.17,3
213,6.485708647608548,32,10,41,-14.67248922657349,-81.37129154526087,15579.0,18.0,5.0,1.0,6.0,17989.0,0.65,362.0,12737.3,5
202,6.634055653967246,75,16,17,-23.814683801137363,31.35633090342438,11531.0,19.0,3.0,10.0,10.0,18050.0,0.85,1135.0,13089.26,4
166,6.524055653967246,92,18,21,46.23539732392922,-76.9150989806158,10967.0,19.0,3.0,10.0,10.0,18050.0,0.23,1376.0,13185.47,4
194,6.494786553488028,81,15,40,-24.38840226639529,22.498095220374097,11576.0,10.0,3.0,6.0,8.0,18020.0,0.66,981.0,13006.6,3
168,6.744055653967245,37,17,22,76.06742169108597,-135.17215809317995,13686.0,19.0,3.0,10.0,10.0,18050.0,0.24,651.0,12895.47,4
158,6.274786553488029,77,13,82,-65.39552620443584,139.05636311049125,13297.0,10.0,3.0,6.0,8.0,18020.0,8.2,925.0,12986.46,3
