TaskID,StartTime,TaskFileSize,TaskOutputFileSize,TaskFileLength,UserLatitude,UserLongitude
38,5.550865800865798,18,20,98,14.08075111843732,64.80007441875219,
39,4.797402597402597,92,16,20,68.70896267989525,155.94160808437994,
40,6.056580086580082,82,18,87,-43.46722390184765,-41.679945145815395,
41,4.907402597402596,47,18,73,-62.5430897989187,-42.293973271841566,
42,6.432424242424236,53,10,97,-70.90482480780224,-146.54388571683637,
43,5.220865800865799,79,11,90,-29.219076816633546,-134.92726023103927,
44,6.852337662337656,99,20,37,82.94996481471324,149.74652132895443,
45,5.660865800865797,47,12,66,-77.03301898950076,46.853885917842035,
46,7.072337662337655,52,10,80,-2.5927639162089235,149.92191000134108,
47,5.946580086580083,32,10,32,80.25090090038094,-14.525964798615632,
48,7.418658008658001,82,16,53,27.82677105391201,-113.06768826927613,
49,6.1665800865800815,40,16,20,69.27725958384832,103.86172761341658,
50,7.645541125541118,16,13,74,69.42042923478499,-18.879316280230057,
51,6.276580086580081,95,19,85,15.055031441583338,-146.95840459994352,
52,7.975541125541116,87,19,40,-52.52416870140943,-78.91490487393614,
53,6.644545454545448,84,11,72,-88.98658538957952,136.99538152624586,
54,8.148701298701289,85,16,69,-49.940023165987355,168.71728434245233,
55,6.962337662337656,50,14,14,42.417676765673264,54.66609939605641,
56,8.478701298701287,67,10,56,-37.31997977935843,94.5883908429347,
57,7.072337662337655,39,15,85,89.80896447117624,-179.15604619375225,
58,8.721125541125529,19,10,86,-50.08090650659488,-32.87044530029644,
59,7.528658008658001,87,20,29,-17.814761090467485,124.46197631257684,
60,9.093419913419902,63,11,49,-41.12999256088864,-152.57268787896965,
61,7.755541125541117,68,13,16,-4.467234917114354,18.5779645847488,
62,9.350606060606049,97,17,71,81.18700364288523,-9.672115230726547,
63,7.8655411255411165,21,10,11,-73.52232407482344,-177.96441496665722,
64,9.657965367965357,90,18,31,-29.13614493929356,-166.97738637832882,
65,7.975541125541116,63,19,47,23.378989838399647,-32.104966713417326,
66,9.877965367965356,94,16,33,37.1231252949882,92.09034613050358,
67,8.258701298701288,59,19,23,28.808318593361093,66.09355204644893,
68,10.020822510822498,76,20,34,-15.6079756478197,5.638645316374095,
69,8.368701298701287,89,13,82,-77.13605834816094,-104.41648244760727,
70,10.168008658008645,14,17,54,72.32244996888684,-101.73563918408024,
71,8.721125541125529,99,17,54,-54.78260009424369,-172.0336243401685,
72,10.40177489177488,48,16,85,48.66081429870931,152.48624303623762,
73,8.954891774891763,88,13,66,89.82719293266803,-140.0597748834441,
74,10.767186147186134,10,19,73,64.77256010866776,-111.94780413843114,
75,9.24060606060605,74,11,98,-18.44367249659048,-88.10920680428818,
76,11.117056277056262,66,17,15,77.90452613959326,164.50522389586763,
77,9.767965367965356,26,10,93,8.364672655220119,-126.17216468041335,
78,11.227056277056262,89,10,79,-7.5815689777947455,-162.63928203175468,
79,10.168008658008645,69,13,69,76.33995765821865,-166.11525227927615,
80,11.568268398268382,26,12,10,88.89778366839946,16.731690024000955,
81,10.511774891774879,38,14,79,66.48390573185253,74.44757902637619,
82,11.678268398268381,37,16,76,-53.31862459871209,44.108305809773526,
83,10.877186147186134,84,19,30,79.10634268567998,-158.84488970322164,
84,12.069653679653662,90,11,12,59.083151945820674,73.31730252763347,
85,11.007056277056263,65,16,73,-63.79649483980119,122.55960332940731,
86,12.179653679653661,27,16,98,82.65908003055742,-5.326126777386321,
87,11.337056277056261,10,19,21,49.53939314998007,135.28537724951673,
88,12.601341991341974,58,18,22,-74.2364150010191,11.57655237575463,
89,11.44705627705626,78,10,88,65.41582231666976,-128.3585375032369,
90,12.711341991341973,76,13,82,-58.228381695955875,-51.71769730026077,
91,11.825454545454528,39,17,31,45.626133967443224,84.06472815074136,
92,13.066320346320328,33,17,60,-79.50005745265267,-176.5343466329764,
93,11.959653679653663,56,10,67,40.81008459841581,125.60332906535132,
94,13.323506493506475,38,20,28,-48.12842086450635,-143.22562029126982,
95,12.28965367965366,87,20,46,-61.17101287050457,-36.20412309054325,
96,13.444718614718596,88,14,34,41.75458408406823,-60.00660025763766,
97,12.48878787878786,16,13,30,66.03933767716728,-99.87998231254883,
98,13.667272727272708,47,13,13,48.683964797472385,-144.74674010060485,
99,12.711341991341973,19,14,88,25.083103571530884,-172.9810638880922,
100,13.777272727272708,75,18,29,-74.50662296792527,-1.990731062627134,
101,13.176320346320328,88,11,88,71.713755992227,17.386877972543232,
102,13.902813852813834,19,12,25,-66.58524537165516,74.52363386713682,
103,13.557272727272709,71,13,86,50.36237837594658,-6.819199173184728,
104,14.012813852813833,95,12,72,83.95950469979405,-159.97301196259346,
105,14.012813852813833,68,18,89,-30.001433038453236,-95.84598490315092,
106,14.324502164502144,34,16,99,69.4013986498731,-104.04465340245414,
107,14.434502164502144,20,15,13,57.34614215300198,47.4488080821493,
108,14.752294372294351,77,17,15,-88.03486430629397,124.87700681452816,
109,14.544502164502143,58,16,96,-36.38356718500103,-100.91150783397549,
110,14.86229437229435,58,15,78,69.92744110743871,-178.13371070275716,
111,14.97229437229435,85,15,10,24.865956313358225,86.75551860576894,
112,15.199177489177465,10,19,35,46.98138917668771,-19.581018154766923,
113,15.08229437229435,79,18,31,41.942308926597576,27.86550073569623,
114,15.419177489177464,74,13,52,83.40704515262274,19.82345663172228,
115,15.309177489177465,83,18,12,-41.575904873500335,42.73302148492377,
116,15.676363636363611,43,19,27,-88.0282360954004,12.781923353136222,
117,15.419177489177464,20,13,34,65.95788526455578,8.058926744111716,
118,15.89636363636361,66,10,83,0.022374863724891725,79.56720544773486,
119,15.566363636363612,65,20,40,0.8947434105677416,9.64454332157996,
120,16.337142857142837,65,18,99,57.780235858757095,-151.67691760908178,
121,15.78636363636361,64,12,77,-24.760541554988947,-0.2484575364784405,
122,16.84896103896103,90,17,66,40.72194387171794,149.98493994300946,
123,16.11714285714283,69,18,25,39.15974449932506,124.18018345724107,
124,17.178961038961038,57,13,17,-66.26322589564069,59.96783199887659,
125,16.227142857142834,90,19,68,78.93686332773251,155.04698225566239,
126,17.28896103896104,97,19,15,43.63057368758143,122.79705229141507,
127,16.51896103896102,29,15,21,38.21903672232156,90.2512116730556,
128,17.398961038961044,70,20,46,68.17564116125737,116.99060219028689,
129,16.628961038961023,21,13,23,19.866616445197778,-103.93463587010169,
130,17.61896103896105,85,17,74,-52.13522890127981,-99.77761332852039,
131,16.738961038961026,70,17,30,-89.32807193980813,123.47384681224241,
132,17.93675324675326,95,19,53,-19.373255294514593,105.67782732831495,
133,16.958961038961032,43,17,21,64.95987554667755,43.62142186338167,
134,18.166190476190486,35,11,26,81.71069203565565,103.9350766917807,
135,17.068961038961035,55,20,100,25.67925625850563,121.1864621256376,
136,18.278744588744598,20,11,19,-74.5550768674506,85.82097982926894,
137,17.508961038961047,92,20,30,17.41112379377836,-65.5976089084151,
138,18.3887445887446,30,19,28,67.66529913631638,68.79526012080359,
139,17.728961038961053,12,15,75,47.17222650549971,-128.20215426585403,
140,18.608744588744607,62,11,94,-47.82477776783245,85.79331086424503,
141,18.053636363636375,64,12,88,-63.83230786113931,-29.069866260302803,
142,19.015670995671012,49,10,24,25.18980955617465,78.77488525751875,
143,18.498744588744604,31,15,24,38.15146517094942,40.21522121923087,
144,19.125670995671015,43,19,73,-87.96639388342088,91.26920544395404,
145,18.608744588744607,23,17,56,-50.60834295268594,114.21511524584992,
146,19.458225108225133,36,11,19,69.79342128559645,-118.61990943785902,
147,18.85116883116885,11,14,85,77.04841725641137,32.32599042112878,
148,19.568225108225136,63,19,23,-31.905236778378324,43.57809530253013,
149,19.23567099567102,86,19,26,-41.420314278872034,91.39876408648769,
150,19.67822510822514,26,10,67,71.16116958737857,-67.26025751231906,
151,19.34822510822513,64,20,86,9.770419177545804,-109.80316287335876,
152,19.96571428571432,93,20,63,-13.316436247913302,81.69647719196979,
153,19.78822510822514,90,17,79,-60.440245550513716,-105.4596149833215,
154,20.240216450216487,61,17,90,-57.53898825547632,161.93458185004312,
155,20.130216450216484,27,11,43,55.44696829964266,27.958914369313447,
156,20.659350649350692,69,15,30,-29.009822823978645,-86.83134505176366,
157,20.35021645021649,87,15,46,-32.64323421745899,-148.2398799661632,
158,20.879350649350698,23,16,62,-42.22267298237438,76.27667485268114,
159,20.54935064935069,83,17,38,19.553914972915393,8.225653635919628,
160,21.153852813852865,94,15,14,-21.234059421143485,22.357912947376008,
161,20.769350649350695,39,10,11,30.821993513166575,22.956764426792546,
162,21.263852813852868,96,16,67,66.25438526866813,-47.105269392104674,
163,20.879350649350698,80,19,38,53.46354358156833,51.19879429213631,
164,21.553896103896157,74,20,91,24.27363347204306,-64.8555878404895,
165,21.04385281385286,67,19,30,14.857470615165724,115.64126737395526,
166,21.968701298701358,68,10,72,-46.35546222195282,-26.934827612437402,
167,21.263852813852868,99,15,73,-86.45135041719797,-59.232841952335605,
168,22.386060606060667,19,16,98,-24.87740447203535,27.812151483156725,
169,21.66389610389616,76,11,45,-61.73710310019056,-34.291339195203676,
170,22.82251082251089,20,17,47,14.19805986332888,51.02489633408757,
171,21.858701298701355,83,11,97,-52.83618167082342,-41.92781518348664,
172,23.105670995671066,23,15,48,4.823884278880925,-18.574588899269997,
173,22.276060606060664,19,13,30,-40.18914523551701,-175.11103761342196,
174,23.32567099567107,56,11,70,71.90535297552856,-90.54796436241759,
175,22.49606060606067,12,11,50,-30.41730863889547,-138.13866433845902,
176,23.628701298701376,79,11,61,72.72408811634688,-92.11949470023467,
177,22.712510822510886,96,18,66,-9.438105278521704,121.5648796546962,
178,23.946493506493585,85,13,18,47.534065589708405,23.43960633768259,
179,22.995670995671063,27,14,42,-18.221288068821167,117.56498763796299,
180,24.056493506493588,81,20,50,-70.11783072283131,-118.62381220805304,
181,23.21567099567107,18,19,62,-28.853246825579966,-11.193278936971666,
182,24.276493506493594,38,15,94,-29.875014128715108,-117.53751768550302,
183,23.48151515151523,46,18,82,61.79992938574247,69.29517168842935,
184,24.68341991342,18,15,15,-82.5802060743276,169.14387243143318,
185,23.836493506493582,42,18,61,8.738648825442382,-95.21551532348515,
186,24.793419913420003,71,15,33,-22.77750027684634,146.32353943125992,
187,24.16649350649359,88,10,86,-85.28760971500313,-48.482023384868285,
188,25.01341991342001,92,20,93,8.834036611166198,137.53981773052317,
189,24.536233766233853,96,12,80,-74.79089077518508,-70.16981803171602,
190,25.416017316017413,53,19,13,29.819964085226232,-20.04958344556178,
191,24.903419913420006,11,11,61,4.401921734387031,59.136266291263354,
192,25.526017316017416,16,10,52,69.86782038346684,-16.38752660304948,
193,25.16493506493516,86,16,93,-0.9280185747890073,-127.23778023665727,
194,25.74857142857153,59,15,25,68.59562599717495,142.52209934288481,
195,25.63601731601742,46,14,27,-87.79441262829351,-140.10291331349129,
196,25.858571428571533,19,18,14,-51.7075506938698,126.28164513143912,
197,25.858571428571533,69,10,30,25.64928718039897,47.990208670259676,
198,25.968571428571536,55,20,88,-47.03824257829034,67.03193297190884,
199,26.07857142857154,29,14,57,-10.173986661634913,92.65734366122706,
200,26.43532467532479,100,16,74,-36.76267392844222,-44.359641521809124,
201,26.325324675324786,42,19,61,-66.79182957683105,-48.80460621080837,
202,26.809393939394056,14,16,88,-11.056036024751236,-167.66789466473176,
203,26.58683982683994,49,12,26,21.35000989670418,74.41345758539327,
204,27.27004329004341,51,14,69,32.61081364878255,23.92807267282373,
205,26.699393939394053,57,14,17,-47.68709140049631,73.31104080788728,
206,27.56874458874471,98,14,87,85.23254916015063,-3.9447746772978576,
207,26.809393939394056,25,10,81,29.898343900773526,-24.504344946880764,
208,27.942813852813977,37,18,26,59.81813643262771,96.71741828865026,
209,27.160043290043408,61,18,100,29.298270027602754,-102.30904871222415,
210,28.05281385281398,77,17,59,-12.781433241231042,-43.26797429239841,
211,27.678744588744713,46,18,27,49.096698463363964,-60.54698276091541,
212,28.308225108225237,67,14,32,-17.197298397226263,-112.43844378408764,
213,27.79562770562783,65,15,58,29.936140671304244,-121.0433165354909,
214,28.543766233766366,28,17,58,82.23665960327747,-21.02874460962238,
215,28.05281385281398,29,17,88,-29.82288891624234,87.77494334826747,
216,28.792294372294506,51,16,22,-56.758622461635724,152.55404993573774,
217,28.433766233766363,51,16,30,63.15397721650277,15.353399279745929,
218,28.90229437229451,11,14,19,-42.26037140546644,-176.3822457762736,
219,28.65376623376637,54,13,50,44.832412796180165,-9.994008015966415,
220,29.012294372294512,28,10,26,-74.72930902495997,126.81084111770156,
221,28.90229437229451,67,17,45,-84.33778743380753,42.678030709545055,
222,29.122294372294515,98,18,74,-37.34389183566018,27.705665008079137,
223,29.122294372294515,83,15,11,79.90275904125784,175.86447126637387,
224,29.452294372294524,32,18,17,6.324481177480706,-110.97881452300183,
225,29.23229437229452,17,17,22,88.45267143573207,-58.78192414761547,
226,29.562294372294527,32,11,27,-3.7083744440394923,-79.87425975860567,
227,29.34229437229452,55,20,56,-79.00704747090717,-127.91183887671502,
228,29.782294372294533,17,14,73,7.111975186223219,-48.292356043774674,
229,29.67229437229453,36,18,78,-18.979088830245487,108.94437158638817,
230,30.117402597402762,78,17,79,-80.99106704241515,-20.00393953635026,
231,30.00740259740276,51,11,76,-2.5267058713633617,52.993601053235835,
232,30.556406926407092,55,18,18,69.31086199782698,49.08989256837381,
233,30.333852813852978,39,18,26,-66.31901121718361,9.936239278075504,
234,30.666406926407095,80,17,28,49.882826873241726,-41.077130255061775,
235,30.44640692640709,86,17,23,-3.271831410000189,124.98908145398832,
236,30.787619047619216,57,15,46,57.22391618647873,104.04855162355057,
237,30.556406926407092,71,19,96,8.125541162357493,-176.8008332541413,
238,31.079437229437403,83,12,33,-52.789127094294635,-56.5069887652719,
239,30.9694372294374,41,10,35,80.04373750284043,37.010671143646846,
240,31.29943722943741,41,18,13,32.62009844503781,87.13089012999819,
241,31.189437229437406,32,11,81,-44.80279983823994,-37.84508381007413,
242,31.409437229437412,60,15,11,-76.0025730969491,43.845352673989,
243,31.629437229437418,58,19,25,-87.63978083207506,-29.884164562745042,
244,31.519437229437415,36,16,58,-19.415991129130077,-96.96483136714048,
245,31.73943722943742,76,17,68,5.582970165529204,-101.11833503601103,
246,31.849437229437424,21,11,40,22.033192397228873,57.19748318475115,
247,32.1325974025976,56,15,63,-10.296467318547528,82.22161119613753,
248,32.0225974025976,87,20,96,-8.382297554289224,53.39391412410407,
249,32.40532467532487,62,14,94,-25.181579339465856,15.168827769544436,
250,32.51532467532487,51,16,22,-44.56704135070428,-121.15565656261506,
251,32.81147186147206,64,19,40,-83.84525319022703,41.246659373610186,
252,32.62532467532487,10,14,82,16.681780502548207,117.91631012089522,
253,33.090303030303225,10,11,23,17.853662589312066,156.91545152161507,
254,32.980303030303226,23,13,27,-24.404178063460705,13.48870384642646,
255,33.200303030303225,18,12,89,-12.975141709566884,89.73458007704869,
256,33.200303030303225,79,13,64,37.390979285403475,176.119877462737,
257,33.5873593073595,100,18,57,-76.610506903258,-134.47435313867217,
258,33.4773593073595,97,17,80,59.944591939837466,2.0770310678296937,
259,33.93112554112573,90,10,92,-22.355649807228318,60.647885974104184,
260,33.82112554112573,97,10,86,-83.63877746221256,101.1176998632435,
261,34.32939393939413,72,20,90,74.60883089561491,102.59410990339006,
262,34.19086580086599,94,15,72,37.19127931436819,152.77324182520795,
263,34.71900432900452,72,11,27,53.08141545705894,-83.33526518310374,
264,34.5025541125543,52,13,62,-12.337826045913516,154.22852103241428,
265,34.93900432900452,68,15,50,-50.074826055691815,160.1254938532859,
266,34.82900432900452,88,18,80,-27.890448948110105,-2.919783975575342,
267,35.15545454545474,79,11,69,78.08987257256933,111.58815683812804,
268,35.26545454545474,39,14,19,-22.79775628996974,-157.9384812690971,
269,35.485454545454736,46,20,27,74.72660793841212,69.4412484975953,
270,35.37545454545474,86,12,66,36.057909376750885,34.38377496611048,
271,35.60233766233785,23,19,85,-60.08665034202167,-62.008750360787616,
272,35.71233766233785,50,10,46,88.67146520660512,22.267757160604845,
273,36.02147186147205,74,10,12,69.87235571289446,-70.3809647591524,
274,35.91147186147205,50,16,58,71.95806437349071,-90.39876971480294,
275,36.13147186147205,83,20,15,-85.79488185338238,-76.71250005364189,
276,36.24147186147205,46,18,18,-43.57009016548118,85.1417219569388,
277,36.24147186147205,47,10,17,87.18562629930409,-44.4261813421773,
278,36.35147186147205,54,14,59,45.9962122319657,144.7606242720707,
279,36.35147186147205,68,18,10,41.843478134531495,65.70867568217949,
280,36.604329004329195,54,13,62,64.79821786048183,-179.3794484963691,
281,36.46147186147205,10,18,39,-58.077555943179775,-15.294439059381887,
282,36.87017316017335,69,18,73,57.89784134692147,-124.15071724285825,
283,36.714329004329194,96,10,45,12.542431068277125,-2.7262129100043353,
284,37.28930735930755,65,12,40,64.26143666227861,-85.67240592788146,
285,36.98017316017335,58,19,46,77.48031081906424,-171.4770882120136,
286,37.46246753246772,100,17,64,-72.04850022944557,131.38657477838797,
287,37.17930735930755,94,17,96,-67.78193306289185,-36.67400026196725,
288,37.739523809523995,25,15,69,-58.95934848695833,-154.79980617390152,
289,37.59233766233785,17,12,92,52.43947548911123,-74.76118857809251,
290,38.100606060606246,42,18,40,-78.48909934843996,77.65159809435369,
291,37.99060606060625,36,17,67,-31.80149478462829,-137.30456547234155,
292,38.273766233766416,45,15,88,77.24910673722019,135.93377383206075,
293,38.383766233766416,70,15,12,41.334270781934634,-145.82609076487023,
294,38.653939393939574,48,14,15,77.0013854644126,134.11417356339587,
295,38.493766233766415,95,12,77,23.219978249529916,70.2635082218122,
296,38.76393939393957,71,14,66,-7.7588427802093065,-172.24285571536242,
297,38.87393939393957,45,13,37,-58.137306234314096,67.4969735854873,
298,39.14411255411273,78,11,29,51.886956127385105,-172.9279880896554,
299,39.03411255411273,100,15,94,14.241789955943275,156.59035488360092,
300,39.26965367965386,93,15,37,43.08539838958313,-98.21074489226602,
301,39.539826839827015,70,15,61,-48.43992709392238,-147.2565273120105,
302,39.429826839827015,51,17,43,5.95287708339184,-73.37178817352158,
303,39.88536796536814,70,16,95,52.29743499260263,136.79170390808042,
304,39.649826839827014,96,17,29,34.21017612818453,177.07402521789334,
305,40.29662337662355,95,12,47,11.932681011355982,151.0913644382092,
306,39.77536796536814,99,18,62,33.34935109233261,-73.36268273107595,
307,40.57545454545472,63,10,100,12.88794527565814,-135.8980880191793,
308,40.0412121212123,72,17,98,39.55866370085181,-133.318154197821,
309,41.02489177489195,52,10,48,28.36173430113908,-64.74886114760578,
310,40.46545454545472,65,13,28,71.64144639956663,-161.18218801196227,
311,41.24489177489195,27,16,46,-26.326047250574838,-173.66758577650822,
312,40.68545454545472,100,12,53,8.844698478893037,0.17221393994404366,
313,41.46744588744606,14,10,85,-30.70477684948795,-85.15590352156772,
314,40.91489177489195,31,13,32,-42.5041310148847,165.32355401856972,
315,41.88480519480537,97,15,13,-5.34364733988771,-70.90462079223401,
316,41.13489177489195,78,14,52,-2.6043508878278914,-66.51346143432268,
317,41.994805194805366,65,17,25,-18.756995103850727,-40.022290360225185,
318,41.35744588744606,36,10,97,35.582365370456046,167.06730571568755,
319,42.104805194805365,76,17,14,55.75531079394324,45.90958336160858,
320,41.77480519480537,77,18,71,57.57737229128659,-45.76999002971169,
321,42.214805194805365,29,12,49,-58.12428392696754,166.88616135651137,
322,42.104805194805365,67,15,98,62.75442542143696,38.845055720625595,
323,42.426926406926576,23,18,12,-2.442292593449963,156.07611675664782,
324,42.536926406926575,23,20,14,-63.42713201754507,-150.25533921415845,
325,42.536926406926575,13,19,32,-26.212656497916186,-19.471034885509226,
326,42.646926406926575,33,13,55,-88.77958275653522,-98.14764786268012,
327,42.756926406926574,52,13,51,2.8536647925879493,102.40807367226756,
328,42.8824675324677,98,19,70,37.84730489883704,-147.00830062089415,
329,42.9924675324677,44,14,83,59.461900834785325,-109.8458529554119,
330,43.18294372294389,21,12,65,39.56757852160456,74.20227235876709,
331,43.35177489177506,89,10,51,-9.82668320232014,-166.58129531446247,
332,43.46432900432917,60,12,32,-76.79765082365316,116.37482469475725,
333,43.57432900432917,33,19,69,-85.73599981458011,60.58269226805808,
334,43.68432900432917,18,11,20,-88.4686058354805,-170.26977466474008,
335,43.90432900432917,96,16,95,-6.85762604179159,-81.10106380554326,
336,43.79432900432917,84,18,30,23.125522535998016,74.35440384065075,
337,44.313030303030466,66,14,87,23.852647054579464,-49.74627410776458,
338,44.01432900432917,100,19,78,77.8071175379082,-44.038276625388335,
339,44.68709956709973,37,18,32,10.6423740333002,82.05688586041708,
340,44.423030303030465,17,17,93,74.77814138939345,-28.67888168216038,
341,44.825627705627866,99,20,56,-70.52433182286674,1.556541713270633,
342,44.825627705627866,64,15,52,-87.21827162475181,178.4523535209031,
343,45.16073593073609,61,13,61,-33.179419245023595,-12.08433824765001,
344,45.05073593073609,36,19,18,76.56430248672035,-121.51943993367063,
345,45.42480519480535,13,13,30,49.241703510337345,93.26833691098687,
346,45.16073593073609,100,12,31,65.77048974048355,-160.84455191194647,
347,45.55467532467548,79,19,86,-63.92851089287882,-60.861661403874734,
348,45.294935064935224,53,10,30,-15.791945689346647,85.20098118083706,
349,45.969480519480676,19,20,55,-30.996534527923366,81.01598382307691,
350,45.42480519480535,90,14,75,72.22860183555005,-23.351928757244934,
351,46.256969696969854,12,11,53,-23.274759414450415,-51.734594485922486,
352,45.74948051948068,73,20,19,-16.30157552946126,-45.81512579330192,
353,46.58696969696985,31,12,29,-11.677620525539751,128.2743765119493,
354,45.85948051948068,19,12,67,-21.266821175098585,-80.45425946395653,
355,46.71251082251098,22,16,28,-89.32236636529144,175.26938826733948,
356,46.146969696969855,35,17,42,45.66625300006902,-159.44571007358005,
357,46.93251082251098,63,12,18,-65.09332203597087,-14.999413670790915,
358,46.36696969696985,11,19,24,36.663852786785526,-94.90966822403509,
359,47.04251082251098,16,15,18,42.419716919310446,-83.22995211425345,
360,46.47696969696985,91,18,67,-3.7819564819522498,-127.8203164737347,
361,47.152510822510976,72,20,99,84.57956340713818,159.2277420484122,
362,46.82251082251098,90,12,96,51.4279409078128,-12.837490500154786,
363,47.57852813852829,13,14,25,26.099182127501095,-82.21882238756403,
364,47.262510822510976,30,10,76,34.30836487633337,0.08069975237424387,
365,47.68852813852829,80,20,93,70.29410956933614,-89.33404188394243,
366,47.68852813852829,62,13,27,-78.7279518433528,145.32800853895327,
367,48.088571428571576,88,16,56,-56.93948288063437,43.281641485752374,
368,47.80541125541141,54,15,10,27.72707041460474,-179.20921648375887,
369,48.3284415584417,98,19,80,72.79361802913513,-179.59467495824586,
370,47.915411255411406,14,20,64,2.1088705137284762,84.13150292876088,
371,48.67476190476205,80,14,21,-75.95778476169832,78.03319789013796,
372,48.198571428571576,93,16,69,-44.71059075372024,-150.66789767091012,
373,48.78476190476205,19,17,58,-87.18254592184559,85.38772474987928,
374,48.49727272727287,32,17,48,7.0543687930685905,176.1563151409452,
375,49.0358441558443,75,19,54,-78.30402229325642,176.01493053189654,
376,48.78476190476205,20,11,81,65.11910977468739,159.62582117254783,
377,49.267056277056426,75,16,68,27.527631507272716,-53.951362859867956,
378,49.1458441558443,48,11,67,45.71046878928763,-55.28202802219586,
379,49.65588744588759,65,19,28,73.94567008465609,-175.5018241823487,
380,49.435887445887595,33,12,11,-42.9352755101217,-145.62870378085347,
381,49.77709956709972,64,13,48,-24.145608072959817,-1.1685942642183988,
382,49.545887445887594,23,17,21,32.761771526235535,-79.10097119660216,
383,50.0689177489179,69,11,63,-17.73583094049343,-79.82477058174025,
384,49.65588744588759,28,20,70,35.66697404683603,-7.834623203732349,
385,50.373722943723095,55,13,85,-34.89832552064499,-57.37483921026569,
386,49.9589177489179,31,18,71,67.55262187987933,-48.3762723285038,
387,50.79974025974041,17,13,75,62.813382882633334,12.578122910453999,
388,50.263722943723096,38,20,99,-11.301303503130796,-74.25871766042503,
389,51.124415584415736,99,13,96,-10.068204228130412,162.2218479454712,
390,50.68974025974041,41,19,67,-37.4072429329901,73.10625663223266,
391,51.54000000000015,43,12,11,29.84556104615021,58.84721091001683,
392,50.97722943722959,51,19,91,56.21170133100833,92.33703385777505,
393,51.65000000000015,22,15,90,-81.81987149074133,-66.19493834418292,
394,51.37116883116898,84,12,86,17.283280150376726,-69.19393923006734,
395,52.03705627705642,24,13,11,22.87748016839727,-28.69466116709492,
396,51.76000000000015,91,20,97,51.6974975922717,155.64166872120086,
397,52.14705627705642,76,12,76,25.256515725772033,122.40525580693253,
398,52.25705627705642,100,12,16,-13.666587843463248,45.12530440602808,
399,52.47705627705642,32,17,49,-38.09390180058101,12.721430254239891,
400,52.36705627705642,41,13,35,-86.87028341355033,167.7695596902375,
401,52.69705627705642,55,19,86,-35.08025935123645,179.98149531684112,
402,52.58705627705642,92,15,96,-5.0078481947681865,32.14015335299928,
403,53.11008658008672,53,12,31,-86.59103364788459,-121.82845375558051,
404,53.00008658008672,88,18,37,58.66736792672296,-56.76295020710927,
405,53.33008658008672,13,10,52,-23.55470170167871,-109.85870094515963,
406,53.22008658008672,32,16,78,-83.35913363845695,29.268236660158493,
407,53.555194805194944,45,12,81,6.748407483196729,-109.75390178305346,
408,53.555194805194944,85,19,41,-51.66031685819253,93.33377978445873,
